"","ZIP3","avg_2000","avg_2001","avg_2002","avg_2003","avg_2004","avg_2005","avg_2006","avg_2007","avg_2008","avg_2009","avg_2010","avg_2011","avg_2012","avg_2013","avg_2014","avg_2015","avg_2016","avg"
"19","104",14.1483449490814,14.7189371405024,13.5674812641295,13.9489332928336,12.6707769420581,12.9650319117661,11.7896019791469,12.1727327965071,11.2454529235076,9.73652540731887,9.92376150904099,9.83431693977366,8.61164962713579,8.37788598386158,8.20407223126327,8.49852435142063,7.30987766619699,11.0425827597379
"20","390",13.4645525724396,11.6344447042096,11.2402859849522,12.1855225542547,11.9121889909366,12.872136477833,11.8674813386476,11.8191421870114,10.3955597599854,9.82786116943025,10.8088621104159,11.3489627984021,10.2023582864439,7.83432361177935,8.42336877011909,8.42861625467856,8.25602867585789,10.736570367494
"21","105",12.0195039890236,12.7322352537039,11.5019263779296,12.4031723142111,10.6744224602501,11.583366173489,10.5048434346488,10.9997105079723,8.9735166859841,8.23825208833819,7.91867703438501,8.64119062176795,7.44126578081378,7.93403777659692,7.90554588359133,8.01692457433288,6.46926128410868,9.6445795435969
"22","100",16.3410191287053,17.3513455296913,15.0709269736764,15.627347429923,13.5069289116134,13.8505393031695,13.0628912458855,12.891143764184,11.98263932002,11.1857269998745,9.84195181820991,11.5566008180445,9.16169243643317,9.20885440157441,8.60624060975053,9.03938039670782,8.20212503118743,12.1463149481559
"23","101",16.7538913680195,17.832161777319,15.1664975404742,15.8321698804531,13.4827031328999,13.7681117947565,12.9134920133776,13.0396530871446,11.5260401813125,11.3126331160299,9.68337961465966,12.2372956212958,9.05755046986546,9.02031448857263,8.36244918091072,9.82882664626407,8.95323898726057,12.2806122882715
"24","349",9.17880857934407,7.89817269165829,7.19820536664026,7.55462996942012,8.10019767598204,8.03947121243154,7.92017689256254,7.38825444077305,6.50619348621875,6.0203479752667,7.28771840410733,7.85379587392264,6.42992803242401,5.52097114854533,5.34735119440541,5.02996662308764,6.42795732453895,7.04130275831345
"25","333",9.01080073922194,7.72427158912785,7.27025930331192,7.72476308024572,8.17656478695808,8.22874964116257,7.84827656656525,7.93162263734367,7.04399986476276,6.8544674966811,6.67627632032307,7.61181734941993,6.77365623054488,5.90684244875717,5.99902249615644,6.11915589268573,7.66458708316493,7.32736079567253
"26","388",15.0818828100395,12.6141023548791,12.6367157311231,12.6759870286434,12.345608234943,13.8061700179652,12.2658545763293,12.4690842918142,11.1411058196226,10.0749073962351,11.0040314174745,10.9727281076422,10.5337565711449,9.38041091642001,9.22583558883011,8.91672716420795,8.71531818092717,11.4035427181318
"27","334",8.83861423893358,7.51978085428999,7.05975916249748,7.11597884270474,7.75306464519327,7.66590990035791,7.71781847834602,7.36742573941952,6.09409294874428,5.71476467216274,6.67902179575271,7.72558340394852,7.10385864908568,5.97483193044686,5.60065430190056,5.99545953015384,7.56513211180402,7.02892654151422
"28","389",13.9222528941119,10.8933876826699,11.3254911447959,11.5112962581917,11.6637241078448,12.8996005776774,11.2604836813461,11.2108661465977,10.2064239804974,9.3905001724927,10.4549258100616,10.2604847118118,9.87185660368926,8.40607110028632,8.17370149399192,7.19211618576636,8.224135611617,10.4039598919676
"29","335",11.8574479968947,10.5693659252254,9.94673982113362,9.76070109169122,10.3889063288083,9.8051754786148,9.1772331437642,9.47461305461784,7.85148719471809,7.30537906519104,8.18474789528732,8.82582016120782,7.20381735126941,6.43066769709438,6.99482382564568,7.29773026154692,7.3020524021601,8.72804168793358
"30","336",12.8794701745913,11.6198445877645,10.7878422070066,10.2407582813274,11.4837706459675,11.1369013655532,10.0982952026348,9.69168113787094,8.30762159217469,7.72648049309104,8.26112319810274,9.4018110530868,7.33572671953583,6.74207605650162,7.45955504574686,8.66379408144752,8.56790611255296,9.43556811499742
"31","227",12.2630130088226,12.27406060902,11.8804293046496,12.0501596125313,12.0077272051098,10.9823910648563,10.6943031313058,11.4936567650307,9.18851235556136,8.27329295317469,8.48936819969737,8.92223469816781,7.91949205942722,6.92783338444923,7.35133975947082,7.0527158727577,6.05322495788168,9.63669146717142
"32","228",12.4489393489754,12.6171701711244,12.289227508382,11.7762808496756,11.9973916430155,12.096625725519,11.3827806036881,12.2299843430689,9.90158168166344,9.15582585787,9.82148004684564,9.059584665042,8.50879595529604,8.01780449647012,7.89531156301499,8.04741689115767,6.13460907250356,10.1988712013713
"33","229",12.9852357612217,12.5510790177794,12.7945326629175,12.7334509961252,12.8598202334815,12.6353145610539,12.0168181628346,12.0789207957612,10.0538247791503,9.06057464568647,9.15125460953411,8.78472218743246,8.60370829009649,7.76895469596582,7.99025460343095,7.92522213588338,6.70502762182996,10.3940421035403
"34","384",14.8195149003319,12.6804308096306,13.0171126164059,13.0162165260784,12.2278152020454,13.4382784801939,12.4419822311609,12.7463524402924,11.0059764007888,9.84187734670345,10.7465625636873,11.1617548096898,10.2030785684152,8.31862287316554,8.81046379540182,7.61329476706675,7.28716652257037,11.1397941678605
"35","330",7.51176014969898,5.69333590863514,5.5889272405472,6.46797674882025,7.15883950875599,6.96832493241165,5.9744677841604,6.56757242165511,5.75326705202934,6.03801859370526,5.62076449334689,6.73104929773495,5.61227869369059,5.27970076237004,5.16490434429348,4.48356599957715,6.42538674699233,6.06118474578969
"36","331",9.07251397775651,7.82824238697261,7.39388670379016,8.03397456960796,7.9054734108826,8.31353637827679,7.72324220129558,7.95179898470834,6.87158969388609,6.85451750327568,6.34329182256814,7.1477505947752,6.25560909673424,5.83403335365159,6.17601326574445,5.56859066204112,7.29633671356094,7.21002360703106
"37","385",15.6193542796961,14.3433859778222,14.1047499621984,13.1560230736935,12.8652101270349,14.0902895584826,12.8463190701793,13.6237681565377,11.0934415315034,9.77498569545091,11.5276731208731,10.7919711883188,10.5543066005163,8.80126676904442,8.22706419373561,7.47535102184068,7.57784873228899,11.5572358270128
"38","386",14.5378061326051,12.0381732792886,12.065024515093,12.1613647069273,11.8933415515679,13.5156459072134,11.5314565178567,11.9046596959345,11.0457417337599,9.97236744185231,11.0680558143068,10.9351290569442,9.9349218964584,8.64047677053534,9.24006458442568,8.49620073716354,8.368163901321,11.0205055437208
"39","212",15.184208020505,15.7283166173736,14.2058307244993,14.76188324554,14.7631375689654,14.806517569642,13.2483257747908,13.0967802720017,11.7959621891432,10.3565487888926,10.7180913700554,10.8744396619807,9.65727787053148,8.81504905972096,9.25948279090687,9.01781137788402,7.46998716194322,11.9858617684927
"40","387",14.3232855844376,11.0577570456476,11.5346675822979,11.8015924742792,11.6307441660775,13.1972232664085,12.0881761356546,12.1072220208441,11.2050224766769,9.71629742987164,11.5566829268696,11.5237129873159,8.91852911572911,8.16113097013279,8.8450892257717,8.77662859347603,8.34674152480195,10.8700296191937
"41","380",14.5213559651542,12.4294323135391,12.5903293848908,12.0157606602883,11.6126589984873,13.3757790207891,11.6551027241527,12.0597554599172,11.1388894113838,9.87704872359003,11.3547096571335,10.9194502596021,9.60798974543991,8.6856280906938,9.02403240030938,8.30104746664752,7.70983513316051,10.9928709067753
"42","214",13.9013470562561,14.2091106339354,12.6794473565905,12.1713077641273,12.7861361164789,13.1943972291722,11.2810312212417,11.5831172360798,10.031143238817,9.17806487300125,9.78380444951042,9.45219131767116,9.01876683660762,7.79211569795552,8.61339259901076,7.61071864047769,6.24632202883639,10.5607302526923
"43","215",10.8886696353128,11.2912721195393,11.3679588769722,10.106822004282,10.7542861988076,11.2332031738121,10.1668303062871,11.1065323711739,8.38302677609405,7.73680809579435,8.6917152075975,8.47389484074123,6.95867377622452,7.1361801866326,6.18079815556967,5.58428970387935,5.30604802847997,8.90394173277649
"44","106",12.6626596858958,14.166959632887,12.1421916702656,13.3564710437812,12.6677797298863,12.383623896266,11.2223859068774,11.8144231997906,10.5184677818853,9.20521515982769,8.36494687343125,9.83012443838812,8.18024101679689,7.97348990467105,8.07248752287638,8.60892019085444,6.81209252907043,10.4695576578501
"45","381",15.364083881629,14.1408259023544,13.2119596318548,13.1769532090071,12.2605050055802,14.2794243115282,12.7758954394724,12.6403690473797,11.8668000663369,10.7391945026356,11.9057335612635,12.464148796011,10.5291017134605,9.39597253287424,9.45021054580977,8.42009459298716,8.4607735059656,11.8283556615382
"46","107",13.2697142770233,14.4508396830468,13.0592404442241,13.8884797529759,13.2220316932633,12.6419485871091,11.5153571918589,11.9691397487653,10.7797023141126,9.59502805643304,9.09333680281132,9.8797534595912,8.54806367094842,8.20268383927182,8.59079289346374,8.99498579451643,7.37990810302216,10.8871180183787
"47","382",14.2646045466592,12.6474965609351,12.610214761359,12.0584589393182,11.6728962337537,13.4191014374934,11.8742909439427,12.5863237144151,11.0757695232572,10.1855263917339,11.3709449114746,10.339065402947,9.04338980991908,8.55730817571056,9.14716983957847,7.98924494190574,7.23479892519783,10.9456826505648
"48","383",14.349380867014,12.8558142083262,12.8331022767611,12.5077590310138,12.0306955789484,13.4660239896716,11.8238157935674,12.4870020639964,11.116005707479,9.95702718331862,11.0139591321407,10.5582303098133,9.47000130150466,8.36792636923665,8.62367098261396,7.83064520021228,7.41222357510749,10.9825460923956
"49","108",12.8252594121956,14.2379929200843,12.3481405057122,13.261797212321,12.4107960881541,12.2193028922104,10.9604101645608,11.5902535057665,10.2180505204362,9.22699103045182,8.43384659634041,9.72736953141223,7.80664015904816,7.48682850811517,8.02895347773338,8.15153647874647,6.55636527736704,10.3229726047445
"50","210",14.6730346201912,15.0721223372943,13.8953519489403,14.2300858338341,14.2259417009172,14.1972109193998,12.7119108818118,12.9363787232962,11.3069418278937,10.1335991110302,10.4045415666293,10.5737096072535,10.0462496321821,8.90018921464933,9.70996391407521,9.01465079979578,7.4523195995519,11.7343648375733
"51","109",12.9204432876038,12.765284251363,11.9755530560671,12.79263418666,11.7476007077695,12.4707656724909,10.9597368525254,11.586361752072,9.47722604849133,8.34167944654404,8.16725022657721,8.76190771189059,8.13046905299405,7.83312815400958,7.70374835942149,7.7190430467266,6.33896962788241,9.98187067300523
"52","211",15.009930403141,15.3376337428729,14.4046864409833,15.0752545567636,14.8549274532063,14.7399509063466,13.1485166831143,13.4503838717419,11.7028038600426,10.5034581930184,10.8522248092761,11.0742345290186,10.4892265478716,9.20464582851447,9.81726401071219,9.58205913755013,7.33823380604023,12.1520843988361
"53","498",4.7407174016353,6.07801466721213,5.90364703557278,6.07274469399824,5.41459074382043,5.73039673983763,5.55511105726188,5.53175329962004,5.1325902421263,4.42102897554753,4.25568956943018,4.58913879344931,5.07610097874245,4.20158201423942,5.47108491667957,4.86397444935036,3.8172192630939,5.10914028480103
"54","499",4.73125242004828,5.72222501717108,6.09557332706383,6.73703673702374,5.70582838368149,6.10003106025917,6.29933761848375,5.88033464183766,6.02024476252,5.81919697523975,4.94964624502757,4.71266666155997,5.51722513593352,4.54497905364486,5.41528199837507,4.66062229184913,3.97029286624329,5.4636338350566
"55","337",11.6829721226502,10.6480513041838,9.82853592110351,9.08056974930559,9.64630100924541,10.1415713359906,8.86101648808433,8.6606505812409,7.30529592601314,6.8809671250253,7.68391623641999,8.55072749782087,6.14867375860463,6.02393930322981,6.13906286833306,6.88325639457378,7.3948161683326,8.32707787000926
"56","338",11.2785033557497,9.99483075183757,9.43547146084661,9.35665849388686,9.69993293513569,9.28381066336389,8.7820479330307,8.75767020728211,7.44964444897463,6.97638275078593,7.84420967235428,8.70149977957018,7.00796095497161,6.17990727577905,6.95762443022499,6.42617976479614,7.26836102136282,8.31768799411487
"57","339",9.18669928230066,8.1221196629479,7.3689398249353,7.68273388896492,8.16706594038957,8.05626097756288,7.48491375452717,8.03644846012437,6.53369785378306,6.23087541214412,6.92209839277746,7.27357944990873,6.17047992627083,5.33806921356092,5.87355535061258,5.72172374041064,6.12971848323891,7.07641056555647
"58","494",10.5444797065456,11.5716948430409,10.7505973088404,11.545685362181,10.0368327976232,11.1739247941169,10.122707080201,9.72947840888673,8.59252068955077,8.05724437526967,8.19661769235601,8.1681786603032,8.1616058066677,7.79364726752019,8.58217810964251,7.877186291572,7.05544212438083,9.29176595992344
"59","495",12.9392962611385,13.8624333325684,13.0263700686448,13.2881353158068,11.5886268096803,12.9533063269826,12.0791430892682,11.6467995570228,10.5524692363359,10.1794518235846,11.1148744861669,10.2250336563381,9.92215205052988,9.29623301184595,10.2306381114695,9.55988643558782,8.14311655589298,11.2122333016979
"60","496",8.66592421831258,9.13472303032953,8.70215409886456,9.73295607141062,7.65370742534142,9.43696151988426,8.56198112722984,8.03199530428969,7.32263658048763,6.36267204622321,6.49850598141518,6.33843729648571,6.7575891318363,6.50699314073369,7.10074284147617,6.3390208917048,6.13079243949852,7.60457606738375
"61","322",11.3143164963927,10.4159332989428,8.99399473133762,9.31718001857629,10.5230976155689,10.0520300452244,9.46825865205116,9.68962899268106,8.58969836594202,7.8323375818096,8.3373668798394,10.2800091664833,7.59122444674002,6.40381184870273,6.99815888054873,7.03606802762881,7.63673779643469,8.85175604970025
"62","377",15.887123435886,14.4498654619162,14.2292776204818,12.6660463516229,12.4577063015883,13.4343877985608,12.2929917639662,13.5978641738015,10.0085842648809,8.55896049816116,10.3764897740775,9.96282100778325,9.44118393877155,7.75790991216622,7.75797021391076,7.31968765556491,7.33746460256727,11.0315491044534
"63","497",6.77171762572372,7.72610516956298,7.40401262351105,8.24391447994247,6.54972267229945,7.5634673180378,7.19447947837067,6.30571648231523,5.92590250899739,5.24454839212445,5.57316884128437,5.95941949727283,5.56477772214587,5.16790163788172,5.89870504349889,6.73227381373019,5.68878618170679,6.44203644049446
"64","323",11.924727868308,9.61555967683861,9.60723755060307,9.38554409503584,10.3814029780031,9.79803528765179,9.46690356484097,10.2709473075252,8.28834584270753,8.1793957169243,9.22763465987567,9.23844695010626,7.42159468698293,6.95838462893707,7.30427556550239,6.90228574121464,6.79522940526319,8.86858538390121
"65","490",13.3031169555341,13.7457870272687,13.2631679396494,13.2176039417125,12.2256422359689,13.2744193297193,11.8903383798266,11.9939356040577,10.5894179077703,10.0817692286684,10.5405260286705,10.3778830521962,9.6626164605506,9.61285563643731,10.44286578427,9.51977756921669,7.9516538334579,11.2760809949985
"66","378",16.1314596364682,14.6391300809666,14.4612296990599,12.9163026161887,12.7337789513505,13.6639838509204,12.4758937235214,13.9174116689197,10.282002364019,8.78619597679178,10.5440279329261,10.0828041478777,9.57691268022773,7.87587482018003,7.95036880267052,7.31955780404513,7.39188153027636,11.2205186050829
"67","324",14.1878180974125,11.4462236951231,11.2260117850391,11.7188873517198,11.7637317679294,11.3541375622707,11.3724867819691,11.5498542836875,9.89553789305898,9.01531699450534,10.6330936024677,10.0954520260508,8.78639258022179,7.60627251305099,8.08376489720475,7.97703868595162,7.56576296494899,10.2516343225066
"68","325",14.0265198000923,11.6264265218768,10.9686877719966,12.0641287581621,11.961894057418,12.5308226015463,12.0390583762439,12.1761769724323,10.0210369859403,9.54286511060893,10.4698899323492,10.2522042002355,8.79180060901817,7.72789428023716,7.87253704286055,7.94116889689298,7.92917228367671,10.4671931883287
"69","216",13.1561731050528,13.554349392784,12.6431379699326,12.0806674738662,13.2940473174013,12.7037720458477,11.5969972443137,11.4116219039758,10.5877978295434,8.75667673892397,9.08123458966237,9.55440311613378,8.34614266781237,7.60715290809628,8.02604478296093,7.79930142466651,7.12596352685797,10.4309108257548
"70","379",18.2299163851536,17.1536637175756,16.0789271506921,14.3474812114399,14.5135743875706,15.7665027472287,14.4713848678419,15.0448932366056,11.3446280339346,9.04209794680584,11.1951360850765,11.8100421158389,10.750520821837,8.91936222953106,9.45668019195946,8.74509695887788,8.72201220688165,12.681877664403
"71","491",13.8894253306828,14.2897214867817,13.7167584512184,13.2275363938959,12.368922893552,13.4564083998239,11.5905122630925,12.2340319701876,10.9799707166216,10.8786844383966,11.4384698624553,10.9879770561662,10.28489584447,10.2985545349508,11.1139214187255,9.7959057081168,8.20882925583745,11.6917956485279
"72","217",14.2731725182404,14.7599642354214,13.8679895065242,13.8174844075318,14.1371572713257,13.7926514809405,12.1509642154721,12.9879239354999,11.2178436811219,10.415975074246,11.3205033677839,11.4821134081335,10.7408194084568,9.11710171637863,9.06411018905294,9.98574516296893,7.30028457522589,11.790106126725
"73","492",13.9995923449227,14.2529993417826,13.820601186686,13.7326248091657,13.1071795438272,14.5650119437504,12.0322270348115,12.1017672425556,10.9483369832472,9.98660314005027,9.80857445666171,9.97201366683533,9.18561043433886,9.02639199347355,10.016304806232,9.36313258910696,7.82750359784419,11.3968514773701
"74","218",13.0604007917996,13.9327251928739,12.6902633215535,11.9258829751765,13.6152754028819,12.5888998995481,11.8675422213029,11.4770763966087,10.8364425994317,8.57293904326129,9.36769588930699,9.13828186147451,7.93690072585006,7.70446075414605,8.02121452549046,8.0754217397489,6.52918569809318,10.4318005316793
"75","373",16.0174642477069,14.3381041164847,14.2764837521532,13.4975896076088,13.3183069805016,14.3210819785283,13.1400682582645,14.0001944709228,11.1701519660755,9.96961245571525,11.1044561510875,10.9577280030087,10.1028195397506,8.5726844929065,8.50889546449021,7.6526484989163,7.76078644640849,11.6887692017959
"76","493",11.5683947929358,12.4684287517152,11.7482615268199,12.2852848020093,10.6306189389302,12.0318500701471,10.9901437076976,10.6069200671696,9.56038967132163,8.87629944371433,9.0501277832797,9.03536812095236,8.83205509686482,8.41765261072051,9.20601441107666,8.72608084470899,7.43468563999253,10.0863868400033
"77","219",14.0988268261355,14.7145105342434,13.6370525695215,13.913250865953,13.5638011340127,13.6352645433521,12.400055929547,12.5650070110191,11.5222319039878,10.0715134891267,10.4222299964341,10.1147219879413,9.09175765083952,9.11712839832317,8.44518747551462,8.9925010712275,7.2644117186758,11.3864384179915
"78","374",16.8710316268091,15.7793111189777,14.8024793626886,13.923051235282,13.7429746912498,14.8030649538165,13.9030908753782,14.1962011215094,11.3178126744665,10.0696541116085,11.2220435035521,10.8465346610453,10.117177757421,8.77055443302061,8.85390198127148,7.94669249687748,8.33480457349265,12.0882577163804
"79","320",10.8883461073854,9.79264491623883,9.13483893347808,9.25132051209182,10.0289794918524,9.48055925865628,8.9983549334878,9.70863136850691,8.2687073156764,7.62610730412148,8.33345634520419,9.78303778635276,7.65364738944095,6.48481791602256,6.56705959374743,6.55405364095399,7.20507267619674,8.57409620525965
"80","201",14.0642389595605,14.4980843664677,13.5276469004762,13.6123652565257,13.821342743686,13.4627802255749,12.5334859062768,12.7370565593248,10.7901627475902,9.95736566409252,10.4545688469221,10.0425191460629,9.7615172919334,8.65787458600106,8.95176307936928,9.11576786593675,7.54621022801897,11.3843970808129
"81","321",10.4315689416986,9.34749187654557,8.59132530838823,8.62273660835137,9.66523779178938,9.00117492866389,8.51634759152297,8.77565262297517,7.46295042214662,6.9147256244431,7.75858505499711,9.52433683134945,6.82271624969236,5.71885706477989,5.94618337837693,6.06876322546694,6.29510431806147,7.96845634348524
"82","202",15.9600892968045,16.6178878089936,15.5996330837459,14.9157399663038,14.4851238333611,14.6463276793188,13.3137781428296,12.4683982664842,12.2040705166159,10.8305864674207,11.1955602575192,10.3657965611928,10.1358176793039,9.28808345475193,8.5178929105696,8.03380128002603,8.03191590022821,12.1535590062041
"83","376",14.5840088012193,13.2418113580894,13.2360848701906,11.9291370972675,11.9419165465181,12.7331463041245,12.3174355212644,12.9775532763719,9.77779476955918,8.41346411137824,9.73669112947907,9.09444040508944,8.36964737661282,7.2503334433387,7.67454370504763,7.19740062336777,6.95131000582631,10.4368658438085
"84","203",15.5247067237829,16.0715135576759,14.9349640041662,14.312109885235,14.2847466766386,14.2018752431377,13.2543011745565,12.9413716312015,11.5118213059218,9.97675572666988,10.4501008691276,10.3780091519356,9.16880910276148,9.04022352527512,8.85814876251087,8.51187043379377,8.39025094078607,11.8712693361869
"85","204",15.908599979668,16.7525891048098,15.3202935937095,14.9560465396953,14.6299108910739,14.3893491487284,13.3494704443409,12.6393052293751,11.945379639731,10.6155659346681,11.0573710494458,10.0048348087008,9.79243631346354,9.04241508550765,8.67086919107457,8.11955979104498,8.02324798814232,12.0716026313635
"86","370",14.7846456144338,13.2158873961403,13.1143248219618,13.1459065488505,12.2481118733553,13.63328155749,12.7468107596834,12.8914745917699,11.2128454251731,10.1877676846633,10.8895911631507,10.5554425494717,9.53706172103875,8.48564060864616,9.05728028163115,7.83090973866598,7.37031726478974,11.229841152995
"87","371",15.0910701682426,13.4535238404085,13.4606276352196,13.3820384954372,12.4191992115672,13.8075705057782,12.9600552348989,13.1018876352346,11.3215550886137,10.2781002750233,11.0926568621366,10.7601841463937,9.76134204131802,8.64042441928427,9.07596835713889,7.97940028555711,7.50125652212959,11.4168741602578
"88","372",15.3397322730018,13.9924795776907,13.3030626508251,13.1753926302122,12.1613187476125,13.7418692615552,13.276571472841,12.4622239106063,11.2161279908889,10.5368225506794,11.0592072473213,10.7265882238917,9.80787023012986,8.83041210582089,9.68276864515545,8.70990258220819,7.84239688605761,11.5214557050881
"89","200",15.2533587672727,16.0896236497341,14.9162232121904,14.119566208521,14.3336831533631,14.3470340470275,12.9905005830263,12.8572579723057,11.4765339304479,10.1875154534468,10.6420641524995,10.4373015765983,9.52696224671885,9.15439718493516,9.27247291275973,9.41080321700724,8.18728269970986,11.953092998092
"90","326",10.5969658199886,9.60013706346534,9.105118430754,9.20463317296736,9.80182289681578,9.06691939226461,8.71325890155422,9.14027204407833,7.82879157925908,7.16856206601972,7.80031357246884,9.32175043586141,7.34268687463462,6.27403559706332,6.24324017152357,6.36831136737754,6.95738293672323,8.26671778369527
"91","327",10.3452833522058,9.34661769290038,8.56989553459993,8.33930774728077,9.43094334050962,8.90826772387683,8.47699276725139,8.56482000616842,6.95283174251706,6.72614522472988,7.27068385145835,9.07210932588692,6.61540174800139,5.65483644768383,5.88183035548691,5.54647381675608,6.11533352616357,7.75398671785159
"92","328",11.386259896628,10.2927936400597,9.33410666063451,8.83330121254646,9.43359184675834,9.15438187214269,9.04286225325431,8.79354281573752,7.38264534562463,6.8613892009408,7.41928342834093,8.53416981175381,6.71073959850997,5.54517122930577,6.25387919854962,5.86762852256151,6.81123702019482,8.09746962079667
"93","329",8.90214638535688,8.04883328854123,7.25293314519694,7.46799657630428,8.49492401835483,8.09708177775239,7.77694119568279,7.35805792641183,6.63630811257064,6.21807702683591,6.95834648558079,7.79319606175269,5.86005996237236,5.45508989727066,5.64290920394357,4.83397556810171,5.96158793429875,6.98579203331343
