zip_code,avg_pm25,avg_o3,avg_no2
580,7.33932419903098,36.3939675311187,9.57679293324963
468,12.4809807450545,38.5680717779032,17.509513336797
581,7.64962838159319,34.8488482071588,13.4680431579069
461,12.9150798835746,38.925875154029,17.1710517204999
462,13.5831828574409,37.6131096022711,25.46663025167
463,12.2002356923966,35.7855233011324,21.7167872191258
464,12.879887448787,33.8738005317941,29.7609932194802
460,12.8349554301989,39.1244257775036,19.8498062028352
692,4.1822940171438,41.8290179486748,4.61655309291786
693,4.39330622397909,43.9029940245572,9.21085852481243
575,4.91170286246053,40.7571438465357,5.31309140435779
576,5.21535819974647,40.0608517166331,4.95681029899158
577,4.44584586541192,42.0261890065054,5.20425640535763
469,12.6427107365214,39.1253110330817,15.579472539421
690,6.48139004785478,43.0605469641439,12.6325966322769
691,5.18480313688737,43.5029951413994,11.8105623629076
571,9.12844024903855,37.90478091073,14.4370293530171
572,8.14503194107905,38.3266632796498,9.18515833365526
573,7.46833917293438,39.4005225683276,9.7693448437273709
454,13.3146921861777,39.6515710499536,23.6971613695781
574,7.27783584263478,39.0819797653866,7.86942245276288
455,12.8173191665417,40.6744647133265,20.6106534782564
456,12.3952783335558,39.7498808039133,10.6529801929518
457,11.9954478882911,40.1111851752766,9.84575051220098
450,13.27464402095,40.5534038777578,20.6163449740707
570,8.60515225723728,38.3205729956659,11.3641285282106
451,12.9207029844968,40.6310062844464,15.0703958547189
452,13.213063119432,39.4011904851776,25.4011437091458
453,12.8820473035585,40.3360194237055,19.6949545730035
685,8.99918353474208,35.579695542604,16.6463611122032
686,8.31629381978742,38.260375424496,11.4314806325975
687,7.28642003453654,39.4339766682553,8.93961180370989
688,6.4193679290918,40.7082555415496,10.1526021505669
681,9.47992432810439,35.7512361676654,16.7529137210601
683,8.82702445939222,38.3142701931633,14.0265374036309
684,8.83783768396484,37.7286404914889,14.2142971798479
564,6.33706737977576,35.9918682011144,9.15047417478471
565,7.1177870213241,36.2791733092631,9.31926989872838
566,4.93040620375968,36.4401172451973,8.61321173528026
458,12.777051138896,39.8503484370978,17.9405153838643
567,6.65821792918755,37.1445221352343,7.86011533469385
560,9.28856155158753,37.1817963473236,12.6186533528044
680,8.94882457986188,37.1044522887084,12.6177032561837
561,8.20035207394294,37.8498004102518,12.0618952642996
562,8.07208711854516,37.6272846560528,10.1460181160846
563,7.53135875494544,36.2165559453823,11.0137373023386
443,12.8578994073095,38.3439270805293,22.6267084841345
444,12.1066124816598,39.4662177039376,18.0615569854126
445,12.2100537608511,38.0516651675788,23.8083130669343
446,13.2087947168663,39.8134778636967,14.6756633643122
440,11.5371390314711,38.942598290962,17.9946788073983
441,12.7410216052616,35.9145417884929,27.5096960842164
442,12.1219815128156,38.5903914094876,18.8038564808303
795,7.92198504016334,42.2005959794156,12.0251072009398
796,8.85794090193724,41.9029689701121,13.5690192294593
797,6.17531851202056,43.7436487907801,11.7376894013118
798,5.13187565980535,44.6864654180669,10.2028063976301
689,7.84366560029236,40.803311774937,11.6700913085227
791,7.13897777130741,44.8698125244864,16.9567898897591
792,7.2487612125445,43.1988008960852,12.6680745342634
793,7.83610351119939,43.6885167596411,14.5923390639729
794,8.64150344131711,43.4712099348813,17.8197506802889
674,8.20322522389812,41.2461885245209,12.0082941294353
675,7.56926612711373,41.6551106522054,11.0598014290704
676,6.3735674074279,41.9206850278875,9.42260458007399
677,6.3696459404324,43.5273958845872,12.8911572078068
670,8.73718491848785,41.3445128190682,11.6053137275256
790,6.8588444648759,44.3528234466628,14.7645018697476
671,8.84337271150615,41.3081585117253,11.9162572595601
672,10.0786742495068,39.466357433484,18.0063749645476
553,8.94295053954161,36.3006492321117,14.0818383076555
673,9.61787103987657,41.3281791986944,11.0663059559338
554,9.27785378255642,34.6780014899293,21.6559540276203
447,13.6892835671452,39.667366411341,20.3911373452537
556,4.48995253240964,35.2389806712753,7.60489344746572
448,12.2068171148728,39.4458711609575,16.4336940165476
550,8.53835328603592,36.0729170773149,12.5396799833638
449,12.158059377237,39.6741493879009,16.8013019537476
551,9.4854214171075,35.0091392116443,19.730827208808
432,12.9127780242838,38.8658332725665,24.5746108690894
433,12.7703781493828,40.3906806648266,18.0166170706263
434,12.179734877579,38.7901944970347,21.5122450893824
435,12.2448825458822,38.8290717372965,19.1296803235342
430,12.7686415302331,40.5841362910985,17.3669200667773
799,7.06099084746548,44.0711167593067,23.2655934364246
431,12.7917320729625,40.5080668755725,16.7789692674688
784,9.82383490993178,33.7183966996844,13.6771533650797
785,9.98066022541753,33.2020065858669,12.1652842685919
786,9.07951214485507,39.223112222063,8.09086044109405
787,10.0043790405523,38.942941462679,9.09357639577464
678,6.64531216184204,43.2107285990658,12.7664933389194
780,9.07551418336713,37.8071581452433,10.5092606606746
679,6.93753037926019,43.8188280189951,14.941140584958
781,9.66220219521004,38.1390754116857,10.1562118301664
782,9.79252283094169,39.4501190658675,14.8882060780616
783,9.56976623830273,35.3919346226402,10.8011032567634
664,9.20838887055843,40.7451801659913,14.7632470780595
665,9.30474473467106,40.7790884377308,14.6105994891586
557,5.48908622718077,35.4007369577542,9.12140658463006
666,9.82983533510733,40.287015573969,19.3237507485891
558,6.2315623567719,33.6351361076296,10.0293508540509
559,9.4322572455405,37.281956242237,11.0754672720416
660,9.98896640216289,40.3545384312159,13.633965822277
661,10.5623257401429,37.4475581528023,27.0087005007981
542,9.11809566289192,37.550874907459,10.358712742474
662,10.1128883833105,38.5781707392971,27.2460433263743
543,10.2495331190841,36.9388166516362,15.0435429125431
544,7.96978970060332,37.7669944000965,7.94722798160929
545,6.02127006526872,37.1912355026498,9.17931310939565
436,12.1694600379152,36.7897276502285,26.1772104872369
437,11.1448095640599,40.674694022037,12.2167444168655
438,11.990887692547,40.3580767639635,11.507932996737
439,12.4215355757334,39.8623744064556,13.0983815366484
540,9.04232172191595,36.3881892667775,12.1486107438064
421,11.5637547553603,41.0453421616575,10.9848019566954
541,8.03013214669926,37.5661444677268,9.14606526466799
422,11.2216698061659,41.5119798736692,9.57367835743832
423,12.0701927342057,40.6954198723303,10.3854140984796
424,11.9516573495191,40.8597270826669,10.8571224996357
788,8.074346862458,40.0787893714648,9.88016066197083
420,11.3726110051843,40.8285586829687,10.0039591119394
789,10.5849928207457,37.7137024050492,9.53985139485898
773,10.8926132478804,38.0891580698492,10.4669775364587
774,11.6025113736198,36.7034176420226,12.3271747151515
775,10.7077750310825,36.4244267018331,13.373911446205
667,9.83940427289392,41.0363539648713,10.241245200495
776,9.80907638607298,36.7648518082816,11.0035600474816
668,8.16487221938186,40.9972793786956,12.5449162453405
770,12.605591301896,35.6159659702697,24.8652041665161
669,8.36975872725452,40.7747210293243,11.7025192571225
652,10.2056499294037,39.0054157123646,10.3118198439598
772,14.7888582199268,31.5935192005787,33.0987004799121
653,9.79194152036132,39.6475231781284,11.198053449296
654,9.94971236935872,39.3078384934966,6.83662819294942
546,9.27280242542079,37.4037936579168,8.42930187823982
655,10.0017203361097,39.3786560479248,7.04132785121158
547,8.65880034158293,37.1467979611811,9.57571238926113
548,7.17974881646214,36.0326131468011,8.65954445020143
650,10.175731965027,39.0810457936437,8.01743699451703
549,9.46138677243985,38.0209434477379,10.6332929888851
651,10.5580527296659,38.9676810467144,9.91656451230902
531,10.8436047344675,36.9514162181519,21.1544373808348
532,10.6374639377211,33.8925665062933,26.3806857287448
534,10.2554665361824,33.9711614885815,23.6609127302781
425,11.9683962081685,40.2458817906086,9.45869357593416
426,11.4451053825558,40.7578120305876,7.35762635933505
427,11.6395656718537,40.5511614192897,9.80038269560477
530,9.89714214649645,38.0744810355958,16.3871712643916
410,12.7613867304065,39.444888254068204,14.2035622570334
411,11.1865884110706,40.2108619823047,11.0911679621793
412,10.3364000800259,40.5661474717901,10.3914269388358
413,10.5937394095431,40.22973283551,9.50009701224149
777,9.90759599185579,37.1938903317029,12.6056983845291
778,10.9736826532925,38.3120528957679,10.0829191840323
779,10.2939741111997,36.1167014077712,9.90717199330905
762,9.51245662639897,42.8652615795573,13.3003120444197
763,8.46703890296483,42.260299721853,12.5579384360136
764,9.17789001913155,41.8502334391794,11.1965137117874
656,9.81456408793486,40.0718710878167,8.37361179036304
765,9.6053835295571,40.1673235216522,8.91683881963012
657,9.97861393583743,40.061914263766,8.74277014166181
658,10.6167824556814,39.8338423637361,18.1938183369918
760,9.8497736808035,41.8390913887512,14.9633011755195
539,9.31271435997751,38.051771706435,9.87772049500216
761,10.5162979560858,41.2240835069475,22.4642788646597
641,10.5244045607102,38.3963501397567,24.6162149211966
535,10.7244455867254,38.0277816195326,12.2679110737892
644,9.96440403588476,39.423482287576,13.9414416267309
537,11.1283291247896,37.302324099355,18.6948859301368
538,10.6436411718661,37.8199660426698,10.682835194218
418,9.57438800615976,40.7363211181413,10.2692077567247
640,10.2317357051388,39.8357723955124,15.7499226790358
520,10.3737736234988,37.651711194433,10.233922910256
521,9.69697106250657,37.5278820912605,10.2301075187946
522,10.1685397306622,37.0198012627517,11.5569668431974
414,10.4370957206822,40.7039873584898,9.52431063578841
894,3.43857797133365,44.0040975736562,11.8166550783616
523,10.1774743395869,36.9598410706164,11.4988042755664
415,9.4983991848101,40.2384750957215,11.1674970380708
895,4.16362560176692,44.734511123392,15.8614611247397
416,9.89662334368745,40.012219456213,10.103038409503
897,3.93064172095164,45.2417929686671,17.5396827982913
417,10.0130419644386,40.266929977374,10.4633018987895
890,3.46354662267711,47.3414559507547,11.864267705987
400,12.7574155035662,40.4804115131746,13.2838821073793
891,4.08798069353346,47.8731406933901,19.0490881898745
401,12.4834771468193,39.9085185148005,10.7518593646089
402,13.3194158828779,39.1521730784708,23.6109570763125
893,2.82379410597649,46.5051922097528,10.1234395988458
766,10.1713438279178,40.4702354845045,10.046825040153
767,10.7346342464649,40.4029818288522,10.5450429871057
768,8.55734205909511,40.7003232615491,9.66754735889539
769,7.33808227339852,41.6900479320893,11.0399027512119
751,10.3775851508443,40.7306050573283,10.9925879455115
752,11.0356614457841,39.2828587627353,23.6586376346667
753,11.431087340071,38.1131118681925,28.5966036936276
754,10.4118175055317,40.8765056210848,9.67411093963705
645,10.7967282860068,40.1500544705,18.2903649085819
646,9.95053671847195,39.3589688148516,11.3010617069852
647,9.73834687653552,40.4892959912724,9.03033650920402
648,10.2879366259429,41.02364342645,10.2415094817656
528,11.0246383315444,35.9717976968792,14.2449030193498
750,10.6469601300831,42.0650866852737,17.1366021488144
630,11.1333600632119,38.423976800739,11.14399843646
631,12.1844544184847,37.2966784754867,25.8616170383958
633,11.1395414820297,39.0266640686842,11.8888552987895
524,10.2055969531716,36.2241342134302,14.5035438095116
525,9.5560595318557,37.3529109281153,7.5820913227104
526,10.260515787327,37.3185783841331,7.63248016114564
527,10.912733819286,36.9074744909535,11.3211251383161
898,2.93542720265811,45.3464710989161,11.8702712140475
407,11.3768213422142,40.7819701735139,9.82040339732928
408,9.3276482381565,42.0559105635169,8.63377299566884
510,9.09965833256066,37.9648234391939,10.9455172550821
409,10.300594873181,41.1635031183893,7.63413810172857
511,9.21748829476446,37.6867674943841,11.4140471173754
512,8.63160267282177,37.8685857766727,11.7025032248996
403,12.2092853213197,39.9821389471671,13.0968031277832
883,3.81535802748294,46.4831931786804,11.1902498987512
404,11.8686922373855,40.4978149857722,11.5481429005649
884,4.25571303965143,46.1454683722332,13.3317024023777
405,12.7630665339384,39.6014836491821,20.0479556550211
406,12.7268960028719,39.603217038935,13.7700461496779
880,4.27830908046081,46.3004502294687,11.9748426665859
881,5.38946371118661,45.5532673325646,10.9843616572428
759,10.1332871132219,38.0029220914812,8.38986317199597
882,5.43618080074106,45.1329922671526,9.89009557270727
755,10.855076555923,40.0585142120124,7.51336660656776
756,10.3911899228605,40.2132818321554,8.39083834822517
757,10.5284409044689,41.0310476717925,7.54297469543985
758,10.6844654144576,39.0896029097229,9.04160510365279
638,10.8989553575382,40.7946045082357,12.2745340120823
639,10.020159966677,39.7510460030113,7.42441163062341
740,9.36553514767761,41.7629879011978,11.7358651475915
741,10.586883017333,40.7485153322329,19.4809393144794
634,10.3617802703874,38.3676825104982,8.79312856530981
743,10.299982461711,41.2510819182618,10.3081368928794
635,9.70180054769956,38.2526074825886,7.95572611210837
636,10.4866678893491,39.5367251971153,6.09276313391883
637,11.025944357673,40.1728004671737,9.60652366413839
620,11.7357034064784,39.2364849155967,13.9292457783976
513,8.56556199502943,37.2296732314773,12.0235145182585
622,11.8888522198172,39.2115924583956,14.6809906598886
993,5.73350395307219,38.3473587976293,11.6402034202876
514,9.3909803567522,37.7468869826205,13.6254517179239
994,5.02342032503274,40.1341835477237,11.1225889948836
995,NA,NA,NA
515,9.4072311533140809,37.3219868346806,14.2015077266846
996,NA,NA,NA
516,9.10166063851715,37.1190538092822,14.5926150578431
990,5.60290746992107,38.4686459315668,9.8160100358296
500,9.36418961330901,36.757012779477,13.6975999397907
991,4.92095824099001,37.76488478536,9.77367439978635
501,9.43397508082486,36.707695827213,12.7161310456232
992,7.07991698010239,38.1734463658,11.6243053864679
873,3.65035581393351,47.4961391147816,12.906386567421
874,4.19795922851866,46.592007146336,14.8679384756437
875,3.0530746280009,47.5914640193027,12.9881540977598
870,3.7802990006376,47.4783634926629,14.7903915685814
871,5.34860768972014,46.7855094933607,23.9066490975918
748,9.14580550619848,41.1948540291256,11.1954036138825
749,10.1396853098675,40.5293838265973,7.33396677338266
744,10.2565270759539,41.1240350244053,9.3798998764976
745,9.72458983579121,39.9751814776609,7.11740512390585
746,8.9553893322207,42.3731751076563,11.6958240348289
627,11.7871451540666,37.1223703128468,20.9850614843976
747,9.88055358592143,40.3247592814551,7.939805511992
628,11.6462819699397,39.5337039328252,12.5720492389557
730,8.6711911374606,41.6745222355081,13.8740157630751
629,11.5042362370542,40.1760713620074,10.1290823574168
731,9.69883710261307,41.7192000926767,21.7776362633601
623,11.0646206275546,38.2750360157936,10.5645899902086
624,11.9699116920488,38.3687061286546,12.8304723706749
625,11.8120941947742,38.2892418616936,16.8843371435027
626,11.5338005395229,38.4619559099422,15.1686766598758
506,9.82108281045172,37.3930407914105,12.4326247306888
997,NA,NA,NA
507,10.3177782565473,37.2058488809786,13.8979359424174
998,NA,NA,NA
508,9.27799712796196,37.3181238808305,13.7064799439571
999,NA,NA,NA
610,11.4100302002851,37.9080852554744,15.230654164425
611,11.543795594427,36.4673777006483,24.4030708422488
502,9.38448015082921,36.4564089952867,13.0001113340343
982,3.44914467163223,31.2086466055913,10.6525674431672
983,3.01599692035627,33.7290137599321,10.8069586848843
503,9.45301847796405,35.0648561780842,18.2601414120177
984,8.15558044334434,30.9528114941769,21.6386063631478
504,9.52401507227364,37.503783699106,13.0357334582867
985,4.50331145440037,31.9905170465167,10.6220065409722
505,8.97871230807351,37.2322114973765,12.9204698874712
877,3.13378578065653,46.9699090646079,13.4757967903287
878,3.18215919072673,47.227762710802,12.6146537213014
879,3.59008294818578,46.1001700505801,12.0589090445045
980,4.3261134226488,33.1362237379575,14.7828987948537
981,7.35810820398204,27.7060507472913,21.5276751544928
863,3.74175550334074,48.1972843025669,12.8224285332211
864,3.69144960199223,47.6368254016107,12.1268409833016
860,3.58761327651319,48.6079575019414,12.7410164011017
737,9.01545864534842,42.4704732154231,12.9140349873498
738,6.75056527549818,43.0361889890336,12.5175515485276
739,6.15997828586422,44.2020177815704,14.6816051422857
734,8.90286839929848,42.1918884112274,11.4335651420876
735,7.95477725667507,42.3638464786344,12.6761402634492
616,11.9624353842017,36.4035301981857,19.4860730406787
736,7.57079936492607,42.5901649150735,13.4907995325838
617,11.8404925152391,38.4877124066261,18.302519785535
618,11.4790966389526,37.9300223951466,17.7193262649887
720,10.8154066446128,39.4888316479445,11.1124297666848
619,11.710884455147,38.0213753555337,16.2949750155901
612,11.0559091755913,36.7183867538696,12.3866902103424
721,10.9313667087987,39.3830356384323,11.0170351201695
613,11.5032613569162,37.1188674357238,17.8976562357941
614,11.1957141720601,37.2771062159052,11.9461804285214
615,11.6754481346123,37.2291172657214,13.7507174036423
986,4.11444872843033,34.0571082156551,11.4645363254202
988,3.70033535600092,35.6855853778813,12.1610705098791
989,3.94327013780039,37.396145426509,12.2493328581447
600,11.3948070124992,35.7583559882363,25.7761208177848
971,5.3890440754786,31.8827204932019,10.5996674505795
972,7.70083121405426,30.1331795234794,19.6161072474331
973,5.49831180332349,33.9533580622745,10.364230595788
974,4.2346851445558,36.4795654292524,8.3497543429477
865,3.56392028143046,47.8794663133038,11.8508615041367
850,8.01918743274484,47.1814157261222,37.7387291897338
970,4.38245966005644,35.0277041191098,12.2230428802579
851,5.83105808317599,46.9959601312809,19.0162923973105
852,6.21224159515932,48.923808501846,26.3237898392871
853,4.8365195289144,46.0195223845406,15.4863155506435
726,8.87735004633618,40.904974300781,7.51662356519748
727,10.2451988993598,41.0781373349093,8.236144316825
728,9.83411463471426,40.3132978169079,7.49346864818078
609,11.8602425784527,37.3919329821227,18.8330468525739
729,10.1683799690659,40.4189622893937,7.5886521958663
722,11.3836903304173,38.2866911585787,16.7793264512682
723,11.1635938072231,40.981553636026,14.6436620089266
724,11.1190885068794,40.5432818837382,11.6579450559479
605,12.2758390872008,35.8471532063782,24.735078886984
725,10.0459487065252,39.5706137436048,7.23012517866528
606,12.5869397591279,32.2985486913931,36.7155103080705
607,12.5707767527838,32.7371407169172,37.7648749985004
608,12.8102297562799,33.2941038693254,35.2060426341255
979,3.71722473352426,42.2130754063224,11.9263763496228
710,10.6991534273803,39.3099289820624,7.40583427181952
601,12.0439963965667,35.9472484549673,27.9744593611575
602,11.2704044498424,32.9343320821134,31.1444661742787
603,12.8564478541811,31.8878899655255,37.9995075265735
604,12.0902323992887,36.2889296558472,24.7353864100767
975,4.197660118586,38.284029795704,8.16638484964521
976,3.82444940804278,40.7787711631813,12.2171960419896
977,3.48335296632272,40.0582635832043,12.2070387933867
978,3.70837157946993,40.0977668744293,11.4979173786946
960,3.8339881535832,40.5005838497776,9.3376519233866
859,3.40883554275428,48.2530646480989,11.5744162047784
961,3.66086664071136,43.9009300225958,12.3256997398613
855,3.6579727238918,48.491961871916,13.1211445233082
856,3.91679266801513,47.5337956238493,16.6215697457122
857,4.44119109467043,45.7553070180233,21.1169651818773
840,3.72481838459808,46.7301059213313,14.7234890744025
841,6.85220938098563,45.5220976076355,29.7340408097113
719,9.90528890137887,39.0608487238972,7.09381525676164
716,10.8603508309753,39.1278680728624,11.0411480786414
717,10.8166692752999,38.4157659847041,7.91472545296808
718,10.6603315655333,39.5117156873356,7.1009725265533
711,11.3293646056784,39.931058614776,9.2341264472678
712,10.455320174974,38.1867885420918,10.3375812252948
713,9.70658536755229,39.3188509581413,11.5497542597704
714,9.76937148458356,38.3149429595075,7.93866719882284
968,NA,NA,NA
969,NA,NA,NA
967,NA,NA,NA
847,2.95980555761345,48.0827514153491,10.9185388745173
950,5.425481205441,38.9266754668073,11.8148828602075
951,7.02669462413193,34.539843858947,19.5895877171466
952,7.42468128035037,42.50607043883,13.4789499472693
843,4.72853195971692,45.1147126577101,18.7849909364201
844,8.21779320344157,44.4352457116901,34.529703524605
845,3.24948522369008,48.7285200338813,11.4294479201421
846,4.10391572888662,47.0967377893007,16.9012550209737
830,2.73628310826617,47.9102709856045,8.08086446560508
708,11.380834427565,38.9441934940182,22.2737023059673
831,2.99847058565669,48.080297074368,8.32374064107855
704,9.8660172713678609,39.4067639309052,10.2867568359354
705,9.98851053297221,38.9188264914672,12.0320985315377
706,9.58112941674943,37.2293648458222,8.98433660390167
707,10.536184064297,39.643801863935,12.2168589348992
700,8.50543282489958,37.7425926925913,16.7472340475871
701,9.2085328177395,39.3899302590845,20.6494392507727
703,8.72717236719422,38.1671346890147,14.369788931605
