ZIP3	NO2_avg	NO2_avg_2007_to_2016	O3_avg	O3_avg_2007_to_2016	pm25_avg	pm25_avg_2007_to_2016
457	9.84575051220098	8.816845955391557	40.1111851752766	39.94272729941477	11.9954478882911	10.30624816155096
450	20.6163449740707	16.77721892009827	40.5534038777578	40.84862877686217	13.27464402095	11.638537083637239
570	11.3641285282106	9.699439617476271	38.3205729956659	38.24255115765804	8.60515225723728	8.075936291391661
451	15.0703958547189	12.27126830820397	40.6310062844464	40.54815295684903	12.9207029844968	11.299481915989986
452	25.4011437091458	21.2964205763047	39.4011904851776	39.6845294968579	13.213063119432	11.463734619843924
453	19.6949545730035	16.87431966208081	40.3360194237055	40.38016438067248	12.8820473035585	11.282819277541517
685	16.6463611122032	14.52378485959431	35.579695542604	35.88181581030877	8.99918353474208	8.629844483035594
686	11.4314806325975	9.557879614771194	38.260375424496	38.37470558126392	8.31629381978742	7.985949291443392
687	8.93961180370989	7.142475520448207	39.4339766682553	39.38618090131991	7.28642003453654	7.061598527301473
688	10.1526021505669	8.435633487101619	40.7082555415496	40.85809764121687	6.4193679290918	6.034327412759481
681	16.7529137210601	14.49595374063186	35.7512361676654	35.71138365409979	9.47992432810439	9.099522411068026
683	14.0265374036309	12.340543819000496	38.3142701931633	38.49268638298169	8.82702445939222	8.493863617726745
684	14.2142971798479	12.436394944228452	37.7286404914889	37.90995644546269	8.83783768396484	8.514355197191744
564	9.15047417478471	8.770475391550042	35.9918682011144	35.87892588088088	6.33706737977576	5.813752044556913
565	9.31926989872838	8.755761926985347	36.2791733092631	36.17727684774961	7.1177870213241	6.437913665374435
566	8.61321173528026	8.68206206160695	36.4401172451973	36.37167541347206	4.93040620375968	4.396640206342133
458	17.9405153838643	15.54549879565474	39.8503484370978	39.8313470080684	12.777051138896	11.198888671531057
567	7.86011533469385	8.262893791570598	37.1445221352343	37.25292207392686	6.65821792918755	5.853468200794453
560	12.6186533528044	11.670667938059266	37.1817963473236	37.19062533272916	9.28856155158753	8.387315312513913
680	12.6177032561837	10.398543399160136	37.1044522887084	36.96208561246766	8.94882457986188	8.66205683872985
561	12.0618952642996	10.888554258725943	37.8498004102518	37.8916660748466	8.20035207394294	7.560092346741388
562	10.1460181160846	9.721821726202833	37.6272846560528	37.64752242134163	8.07208711854516	7.200595310861323
563	11.0137373023386	10.356985800329264	36.2165559453823	36.01659674801026	7.53135875494544	6.795247111933208
443	22.6267084841345	19.8557204960279	38.3439270805293	37.9859724844245	12.8578994073095	11.509050587428495
444	18.0615569854126	15.67440215603741	39.4662177039376	39.52716203739089	12.1066124816598	10.647239009719636
445	23.8083130669343	21.00587944424771	38.0516651675788	38.2729512504198	12.2100537608511	10.693748703389518
446	14.6756633643122	12.56835886147741	39.8134778636967	39.86722853524999	13.2087947168663	11.55273628069639
440	17.9946788073983	15.70559067068786	38.942598290962	38.73683307727122	11.5371390314711	10.039322005465941
441	27.5096960842164	24.68864230289051	35.9145417884929	35.97092318327484	12.7410216052616	11.094069952279629
442	18.8038564808303	16.30738750305942	38.5903914094876	38.059081364614855	12.1219815128156	10.75048759394942
795	12.0251072009398	10.18798553820473	42.2005959794156	41.78722312202031	7.92198504016334	7.27812846602707
796	13.5690192294593	11.143885898485612	41.9029689701121	41.403784153780016	8.85794090193724	8.077512765887192
797	11.7376894013118	10.87425229068758	43.7436487907801	43.50003012542497	6.17531851202056	5.685586433284173
798	10.2028063976301	9.314864462657981	44.6864654180669	44.78600317327413	5.13187565980535	4.803732722548195
689	11.6700913085227	10.535509995615879	40.803311774937	41.09435344944869	7.84366560029236	7.4789441898972395
791	16.9567898897591	14.59668459181648	44.8698125244864	45.5148909475488	7.13897777130741	6.801010567585645
792	12.6680745342634	10.948717303762944	43.1988008960852	43.29285454230827	7.2487612125445	6.740531131725018
